,Unnamed: 0,State,Account_Length,Area_code,Phone,International_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_calls,Day_Charge,Eve_Mins,Eve_calls,Eve_Charge,Night_Mins,Night_Calls,Night_Charge,International_Mins,International_Calls,International_Charge,CustServ_Calls,Churn
2567,2567,25,58,415, 409-2983,0,0,0,247.2,116,42.02,303.7,103,25.81,105.4,94,4.74,9.3,2,2.51,2,1
2568,2568,22,102,510, 329-9689,1,0,0,224.2,81,38.11,243.3,90,20.68,147.8,66,6.65,12.0,8,3.24,3,0
2569,2569,36,123,415, 337-8950,0,0,0,166.9,98,28.37,221.8,77,18.85,243.9,114,10.98,12.8,4,3.46,3,0
2570,2570,50,64,415, 374-1836,0,1,0,118.4,100,20.13,144.1,108,12.25,158.1,91,7.11,8.5,6,2.3,1,0
2571,2571,48,103,510, 359-9454,0,0,0,190.9,62,32.45,226.6,53,19.26,230.1,96,10.35,7.8,3,2.11,2,0
2572,2572,3,152,415, 378-9542,0,0,0,317.8,60,54.03,152.9,100,13.0,123.4,63,5.55,10.4,7,2.81,1,1
2573,2573,1,124,415, 344-1970,0,0,0,312.0,112,53.04,180.0,109,15.3,168.6,94,7.59,12.8,4,3.46,1,1
2574,2574,8,97,415, 417-2774,0,0,0,146.0,121,24.82,203.0,141,17.26,151.8,120,6.83,13.3,2,3.59,1,0
2575,2575,22,131,415, 333-9002,0,0,0,131.6,95,22.37,179.3,109,15.24,251.2,129,11.3,15.5,3,4.19,1,1
2576,2576,18,57,415, 369-8576,0,1,33,193.4,105,32.88,231.6,79,19.69,226.2,90,10.18,11.1,4,3.0,2,0
2577,2577,3,157,510, 372-6920,0,0,0,185.1,92,31.47,213.0,85,18.11,196.1,85,8.82,8.5,5,2.3,2,0
2578,2578,45,194,510, 333-6575,0,0,0,193.3,106,32.86,169.0,150,14.37,225.2,122,10.13,11.8,4,3.19,0,0
2579,2579,37,66,415, 410-1190,0,0,0,146.4,107,24.89,196.5,99,16.7,230.1,106,10.35,7.8,2,2.11,1,0
2580,2580,45,155,510, 376-1641,0,0,0,71.2,90,12.1,304.4,119,25.87,183.3,103,8.25,8.6,4,2.32,0,0
2581,2581,7,123,415, 329-6731,0,0,0,123.2,104,20.94,190.0,117,16.15,170.3,95,7.66,12.9,5,3.48,4,1
2582,2582,40,116,510, 393-3976,0,0,0,205.0,90,34.85,140.9,114,11.98,272.6,96,12.27,7.5,4,2.03,2,0
2583,2583,40,63,415, 388-7355,0,0,0,128.7,78,21.88,240.8,133,20.47,237.7,121,10.7,12.8,6,3.46,1,0
2584,2584,45,64,510, 412-7791,0,0,0,216.9,78,36.87,211.0,115,17.94,179.8,116,8.09,11.4,5,3.08,3,0
2585,2585,9,96,510, 368-6111,0,0,0,150.0,122,25.5,218.5,116,18.57,212.4,89,9.56,9.8,1,2.65,3,0
2586,2586,3,53,415, 401-9420,0,0,0,164.1,106,27.9,206.0,56,17.51,194.7,124,8.76,11.4,2,3.08,1,0
2587,2587,18,105,510, 352-5750,0,0,0,212.0,113,36.04,226.6,128,19.26,193.6,114,8.71,8.9,7,2.4,3,0
2588,2588,14,53,510, 417-3702,0,1,37,167.3,99,28.44,194.7,99,16.55,236.7,112,10.65,12.0,9,3.24,2,0
2589,2589,21,101,415, 353-5714,0,0,0,154.4,130,26.25,217.2,101,18.46,185.4,52,8.34,13.9,4,3.75,1,0
2590,2590,42,129,510, 409-9494,0,1,30,177.3,95,30.14,211.8,102,18.0,240.2,108,10.81,9.3,7,2.51,3,0
2591,2591,39,122,408, 395-1901,0,0,0,231.2,141,39.3,267.8,136,22.76,240.3,100,10.81,8.8,5,2.38,1,1
2592,2592,6,163,415, 378-8342,0,0,0,202.9,100,34.49,178.6,101,15.18,203.8,116,9.17,12.8,3,3.46,5,0
2593,2593,17,93,408, 417-6044,0,0,0,149.6,120,25.43,200.7,85,17.06,181.2,107,8.15,14.3,9,3.86,0,0
2594,2594,4,115,510, 348-1163,1,0,0,180.0,81,30.6,203.4,106,17.29,217.5,107,9.79,11.8,8,3.19,1,1
2595,2595,2,25,408, 337-4600,0,0,0,264.9,80,45.03,281.2,66,23.9,166.1,80,7.47,8.4,4,2.27,1,1
2596,2596,37,73,408, 355-5922,0,0,0,122.0,92,20.74,138.3,114,11.76,224.2,128,10.09,5.8,5,1.57,1,0
2597,2597,39,120,415, 369-5810,0,0,0,177.2,88,30.12,270.4,99,22.98,231.5,90,10.42,14.0,2,3.78,2,0
2598,2598,36,196,415, 340-8291,0,0,0,133.1,80,22.63,206.5,120,17.55,221.6,96,9.97,10.3,8,2.78,1,0
2599,2599,29,97,510, 354-7397,0,0,0,225.1,90,38.27,279.5,127,23.76,233.8,103,10.52,8.8,4,2.38,0,1
2600,2600,7,148,408, 407-7464,0,0,0,208.4,120,35.43,174.4,99,14.82,310.7,105,13.98,11.2,4,3.02,1,0
2601,2601,2,85,408, 386-6411,0,1,30,173.1,107,29.43,247.2,101,21.01,158.7,104,7.14,11.5,5,3.11,1,0
2602,2602,40,86,510, 397-3746,1,0,0,162.4,131,27.61,167.0,102,14.2,128.9,118,5.8,11.4,2,3.08,2,1
2603,2603,22,78,415, 410-5236,0,1,13,281.2,93,47.8,178.2,101,15.15,244.2,129,10.99,6.4,5,1.73,2,0
2604,2604,20,106,415, 409-2412,0,0,0,208.3,89,35.41,169.4,67,14.4,102.0,90,4.59,15.9,4,4.29,3,0
2605,2605,42,147,415, 400-7280,0,1,38,243.4,126,41.38,273.8,109,23.27,282.9,91,12.73,14.1,8,3.81,2,0
2606,2606,44,145,415, 332-5820,0,0,0,224.2,89,38.11,314.9,121,26.77,182.9,121,8.23,16.1,3,4.35,1,1
2607,2607,43,91,415, 373-4483,0,0,0,189.3,100,32.18,239.3,107,20.34,89.7,89,4.04,9.9,3,2.67,3,0
2608,2608,28,81,408, 347-6717,0,1,0,168.3,124,28.61,270.9,103,23.03,222.5,98,10.01,6.7,2,1.81,4,0
2609,2609,12,116,415, 380-2929,0,1,24,232.9,90,39.59,152.1,94,12.93,200.8,82,15.49,10.7,6,2.89,1,0
2610,2610,47,69,415, 420-7692,0,1,37,155.0,98,26.35,142.4,105,12.1,143.7,117,6.47,5.9,4,1.59,1,0
2611,2611,5,135,510, 380-6437,0,0,0,154.4,130,26.25,203.8,90,17.32,158.7,59,7.14,11.8,3,3.19,0,0
2612,2612,25,73,510, 377-8309,0,0,0,234.7,102,39.9,195.7,110,16.63,253.4,71,11.4,8.4,8,2.27,2,0
2613,2613,14,48,415, 407-2718,0,0,0,240.0,88,40.8,141.0,117,11.99,128.9,137,5.8,7.1,9,1.92,1,0
2614,2614,23,125,415, 357-1938,1,0,0,298.4,78,50.73,270.5,142,22.99,107.3,84,4.83,12.2,2,3.29,0,1
2615,2615,1,100,415, 381-3735,0,0,0,166.0,102,28.22,236.1,97,20.07,134.3,93,6.04,10.9,4,2.94,1,0
2616,2616,8,165,415, 409-8453,0,1,33,111.6,140,18.97,213.3,111,18.13,267.6,115,12.04,16.0,3,4.32,0,0
2617,2617,46,64,415, 395-6758,0,0,0,174.5,98,29.67,180.2,103,15.32,179.0,89,8.06,10.7,2,2.89,2,0
2618,2618,20,116,510, 399-5424,1,1,27,175.5,137,29.84,210.6,60,17.9,294.8,121,13.27,6.9,5,1.86,1,0
2619,2619,39,147,408, 409-4671,1,1,35,157.5,109,26.78,189.6,67,16.12,227.0,76,10.22,11.1,2,3.0,3,1
2620,2620,36,115,415, 374-6525,0,0,0,206.2,113,35.05,176.4,102,14.99,297.1,119,13.37,11.0,7,2.97,1,0
2621,2621,33,84,415, 406-8665,0,1,35,207.5,138,35.28,201.0,116,17.09,164.5,107,7.4,7.5,4,2.03,4,0
2622,2622,43,86,510, 342-7716,0,1,16,144.8,105,24.62,206.2,111,17.53,255.4,117,11.49,11.6,2,3.13,4,0
2623,2623,12,134,415, 417-2221,0,0,0,258.8,85,44.0,129.5,114,11.01,193.6,106,8.71,10.9,7,2.94,2,0
2624,2624,14,105,415, 376-5213,0,0,0,226.9,106,38.57,182.2,77,15.49,203.9,107,9.18,11.6,2,3.13,0,1
2625,2625,44,88,408, 348-7448,0,0,0,152.9,119,25.99,171.2,107,14.55,257.0,106,11.57,12.0,5,3.24,2,0
2626,2626,11,90,408, 328-8179,0,1,27,156.7,51,26.64,236.5,118,20.1,123.2,111,5.54,12.6,6,3.4,2,0
2627,2627,48,86,408, 389-4602,0,0,0,150.8,85,25.64,295.9,88,25.15,247.2,104,11.12,12.5,1,3.38,1,0
2628,2628,36,37,415, 413-2238,0,0,0,221.0,126,37.57,204.5,110,17.38,118.0,98,5.31,6.8,3,1.84,4,0
2629,2629,23,141,415, 402-3370,0,1,32,322.4,92,54.81,283.2,107,24.07,209.5,111,9.43,6.7,3,1.81,1,1
2630,2630,32,148,408, 348-6008,0,0,0,153.6,148,26.11,262.1,87,22.28,225.5,99,10.15,9.8,3,2.65,2,0
2631,2631,3,163,408, 371-5655,0,1,22,215.1,91,36.57,138.9,102,11.81,146.2,109,6.58,12.4,2,3.35,2,0
2632,2632,50,89,415, 374-5224,0,1,35,174.4,108,29.65,196.7,100,16.72,127.4,74,5.73,11.8,3,3.19,1,0
2633,2633,26,63,415, 371-1187,0,0,0,180.5,126,30.69,230.0,98,19.55,232.5,73,10.46,10.6,3,2.86,0,0
2634,2634,2,102,415, 337-1100,0,0,0,123.1,106,20.93,182.0,102,15.47,244.6,75,11.01,12.6,7,3.4,2,0
2635,2635,35,76,510, 421-8141,0,0,0,165.7,94,28.17,257.4,80,21.88,170.8,114,7.69,10.0,4,2.7,1,0
2636,2636,46,104,408, 406-2678,0,0,0,200.2,92,34.03,118.7,87,10.09,236.6,65,10.65,6.0,6,1.62,2,0
2637,2637,21,109,510, 415-9649,0,0,0,154.8,82,26.32,287.7,109,24.45,208.4,80,9.38,5.9,9,1.59,3,0
2638,2638,41,105,510, 364-8128,0,0,0,125.4,116,21.32,261.5,95,22.23,241.6,104,10.87,11.4,9,3.08,2,0
2639,2639,21,63,415, 356-7817,0,1,33,184.2,111,31.31,312.6,89,26.57,264.0,55,11.88,12.2,4,3.29,1,0
2640,2640,25,105,415, 404-6357,0,1,24,274.7,99,46.7,193.5,118,16.45,299.6,109,13.48,10.8,3,2.92,3,0
2641,2641,37,68,415, 398-2138,1,1,39,142.0,140,24.14,241.6,89,20.54,302.0,72,13.59,11.3,5,3.05,1,0
2642,2642,24,63,408, 378-8029,1,1,21,151.5,99,25.76,147.8,89,12.56,210.4,114,9.47,10.0,4,2.7,1,0
2643,2643,14,74,415, 386-4215,0,0,0,124.8,114,21.22,133.0,121,11.31,160.3,85,7.21,10.6,7,2.86,3,0
2644,2644,2,76,415, 367-8156,0,0,0,179.2,85,30.46,222.9,66,18.95,188.2,113,8.47,12.4,2,3.35,0,0
2645,2645,16,91,408, 382-8079,1,0,0,246.4,110,41.89,182.0,98,15.47,157.6,106,7.09,12.1,2,3.27,2,1
2646,2646,35,101,415, 354-2985,0,0,0,232.7,114,39.56,186.4,123,15.84,153.3,122,6.9,11.5,6,3.11,5,0
2647,2647,34,116,408, 373-6922,0,0,0,288.0,120,48.96,255.8,90,21.74,233.4,99,10.5,13.4,4,3.62,0,1
2648,2648,24,131,415, 397-7125,0,1,23,170.8,145,29.04,236.7,93,20.12,294.5,100,13.25,12.7,1,3.43,1,0
2649,2649,3,84,415, 333-6296,0,0,0,216.1,114,36.74,197.5,107,16.79,217.8,104,9.8,9.8,3,2.65,1,0
2650,2650,10,104,415, 365-6022,0,0,0,138.7,100,23.58,215.4,58,18.31,164.3,98,7.39,4.9,4,1.32,2,0
2651,2651,31,108,510, 365-1688,0,0,0,210.7,112,35.82,238.7,73,20.29,253.6,90,11.41,9.2,5,2.48,3,0
2652,2652,7,111,415, 382-4872,0,0,0,181.8,117,30.91,158.1,91,13.44,266.2,123,11.98,9.7,9,2.62,0,0
2653,2653,40,155,408, 367-6136,0,1,30,61.6,103,10.47,255.1,110,21.68,225.9,96,10.17,12.4,5,3.35,1,0
2654,2654,18,66,510, 404-3592,0,0,0,207.7,85,35.31,196.7,112,16.72,261.7,83,11.78,6.8,3,1.84,1,0
2655,2655,42,64,510, 415-2949,0,0,0,219.2,73,37.26,167.0,65,14.2,161.4,119,7.26,10.0,5,2.7,1,0
2656,2656,4,69,415, 375-8880,0,0,0,227.0,122,38.59,258.7,111,21.99,169.7,87,7.64,8.9,1,2.4,2,0
2657,2657,19,116,415, 335-6832,0,0,0,245.9,73,41.8,240.1,87,20.41,158.7,89,7.14,8.9,5,2.4,3,0
2658,2658,37,101,415, 361-8367,0,0,0,257.3,84,43.74,184.8,115,15.71,108.9,109,4.9,13.5,7,3.65,0,0
2659,2659,40,15,415, 408-2002,0,0,0,121.1,130,20.59,216.0,86,18.36,235.1,100,10.58,16.1,5,4.35,2,0
2660,2660,9,88,415, 347-8659,0,0,0,301.5,136,51.26,257.7,72,21.9,132.9,118,5.98,13.4,2,3.62,4,1
2661,2661,50,197,415, 376-2922,0,0,0,233.9,96,39.76,218.9,111,18.61,182.9,109,8.23,9.5,3,2.57,0,0
2662,2662,6,50,415, 382-2182,1,0,0,99.6,108,16.93,308.7,102,26.24,161.2,62,7.25,13.7,6,3.7,2,1
2663,2663,6,172,510, 408-2089,0,0,0,169.8,123,28.87,183.1,94,15.56,200.8,72,17.77,12.7,7,3.43,2,0
2664,2664,32,188,415, 369-6890,1,1,26,198.8,115,33.8,166.6,67,14.16,198.5,118,8.93,14.4,3,3.89,1,1
2665,2665,31,85,408, 347-2951,1,0,0,116.2,86,19.75,229.7,127,19.52,204.2,109,9.19,10.1,3,2.73,3,0
2666,2666,26,103,510, 420-6324,1,0,0,255.9,128,43.5,140.9,92,11.98,308.9,130,13.9,12.1,2,3.27,1,1
2667,2667,9,136,408, 402-7650,0,1,27,187.7,84,31.91,221.0,147,18.79,145.7,110,6.56,10.0,4,2.7,3,0
2668,2668,42,155,408, 391-2702,0,1,21,195.9,91,33.3,213.9,84,18.18,88.2,111,3.97,8.6,4,2.32,0,0
2669,2669,1,145,415, 383-3375,0,0,0,129.4,97,22.0,185.4,101,15.76,204.7,106,9.21,10.3,2,2.78,2,0
2670,2670,10,116,510, 392-2733,0,1,12,221.0,108,37.57,151.0,118,12.84,179.0,80,8.06,9.0,6,2.43,2,0
2671,2671,34,152,408, 397-9933,0,0,0,140.5,92,23.89,186.8,96,15.88,227.0,89,10.22,9.5,5,2.57,2,0
2672,2672,22,65,415, 383-9306,1,0,0,277.9,123,47.24,155.8,112,13.24,256.9,71,11.56,9.2,10,2.48,0,1
2673,2673,39,180,415, 369-1929,0,0,0,224.9,105,38.23,250.0,101,21.25,216.1,73,9.72,6.7,5,1.81,3,1
2674,2674,43,67,415, 369-4377,0,0,0,109.1,117,18.55,217.4,124,18.48,188.4,141,8.48,12.8,6,3.46,0,0
2675,2675,8,60,415, 366-9430,0,0,0,207.8,109,35.33,123.5,112,10.5,291.6,115,13.12,5.7,9,1.54,0,0
2676,2676,12,138,510, 353-7407,0,0,0,205.9,96,35.0,257.1,94,21.85,209.0,63,9.4,12.1,8,3.27,0,0
2677,2677,50,44,415, 359-7426,0,0,0,308.6,139,52.46,150.8,94,12.82,198.7,66,8.94,7.3,3,1.97,4,1
2678,2678,18,25,510, 332-7391,0,0,0,242.6,69,41.24,209.0,117,17.77,219.7,82,9.89,14.4,6,3.89,2,0
2679,2679,10,145,408, 405-6559,0,0,0,229.6,82,39.03,138.1,103,11.74,250.8,109,11.29,10.3,3,2.78,1,0
2680,2680,13,122,510, 338-8784,0,1,28,166.0,62,28.22,233.9,88,19.88,170.1,84,7.65,7.7,3,2.08,2,0
2681,2681,34,121,415, 415-6347,0,0,0,144.8,126,24.62,200.6,82,17.05,208.8,81,9.4,13.3,9,3.59,0,1
2682,2682,37,55,510, 354-5058,1,0,0,106.1,77,18.04,123.5,100,10.5,96.4,92,4.34,12.9,3,3.48,0,0
2683,2683,19,77,415, 342-5701,0,0,0,221.8,84,37.71,166.0,125,14.11,210.2,72,9.46,13.2,4,3.56,1,0
2684,2684,8,12,415, 378-4179,0,0,0,204.6,98,34.78,212.5,90,18.06,182.1,95,8.19,9.8,7,2.65,2,0
2685,2685,8,64,510, 407-6391,0,0,0,213.5,93,36.3,166.6,114,14.16,122.0,78,5.49,14.1,3,3.81,3,0
2686,2686,27,92,415, 404-3105,0,1,0,152.0,95,25.84,274.9,73,23.37,162.4,121,7.31,10.0,1,2.7,2,0
2687,2687,3,125,415, 390-9735,1,1,29,260.8,81,44.34,163.7,112,13.91,271.7,117,12.23,17.0,6,4.59,1,1
2688,2688,40,160,408, 350-4820,0,0,0,166.4,117,28.29,317.0,129,26.95,160.4,121,7.22,10.0,2,2.7,1,0
2689,2689,16,79,415, 383-8807,0,0,0,177.9,83,30.24,167.3,84,14.22,223.7,142,10.07,15.2,8,4.1,0,0
2690,2690,26,36,415, 366-8382,0,0,0,235.1,97,39.97,196.8,104,16.73,259.7,110,11.69,7.0,7,1.89,3,0
2691,2691,37,102,415, 402-9704,0,0,0,186.8,92,31.76,173.7,123,14.76,250.9,131,11.29,9.7,4,2.62,2,0
2692,2692,43,138,408, 405-2209,1,0,0,268.4,81,45.63,174.4,115,14.82,193.5,96,8.71,11.6,4,3.13,1,0
2693,2693,12,164,510, 397-3939,0,0,0,192.1,95,32.66,249.8,94,21.23,132.6,100,5.97,7.3,3,1.97,3,0
2694,2694,3,125,415, 343-2689,0,0,0,240.7,82,40.92,269.4,85,22.9,187.1,74,8.42,10.1,3,2.73,0,1
2695,2695,13,72,408, 383-9448,0,0,0,179.9,113,30.58,149.8,112,12.73,168.2,79,7.57,9.8,7,2.65,2,0
2696,2696,14,74,415, 359-6232,0,0,0,314.1,86,53.4,222.4,99,18.9,259.0,121,11.66,12.3,5,3.32,3,1
2697,2697,14,134,415, 369-9772,0,1,41,162.0,82,27.54,324.7,77,27.6,160.1,112,7.2,11.9,5,3.21,0,0
2698,2698,15,145,415, 381-7003,0,0,0,175.8,89,29.89,274.3,119,23.32,226.6,69,10.2,12.4,4,3.35,1,0
2699,2699,2,136,510, 352-6732,0,0,0,109.4,91,18.6,207.5,111,17.64,135.0,107,6.08,11.6,5,3.13,0,0
2700,2700,34,100,510, 388-7540,0,0,0,255.1,124,43.37,230.6,110,19.6,218.0,69,9.81,8.5,5,2.3,3,1
2701,2701,13,66,415, 356-3333,1,0,0,208.7,84,35.48,173.3,88,14.73,264.7,107,11.91,8.3,3,2.24,3,0
2702,2702,17,152,510, 333-9664,0,1,20,214.6,108,36.48,96.6,82,8.21,170.7,145,7.68,7.9,5,2.13,1,0
2703,2703,19,162,408, 363-3763,0,0,0,49.2,121,8.36,143.9,136,12.23,203.0,97,9.14,12.1,4,3.27,1,0
2704,2704,8,72,510, 345-7900,0,0,0,141.3,133,24.02,134.9,96,11.47,227.5,97,10.24,11.2,3,3.02,2,0
2705,2705,41,101,415, 400-5511,0,0,0,253.2,89,43.04,237.9,114,20.22,154.3,85,6.94,9.7,7,2.62,4,0
2706,2706,1,125,415, 381-7597,0,0,0,206.0,128,35.02,198.1,71,16.84,135.9,116,6.12,13.2,3,3.56,0,0
2707,2707,26,46,408, 404-9775,0,0,0,40.4,105,6.87,172.4,83,14.65,145.1,89,6.53,9.0,2,2.43,2,0
2708,2708,14,132,408, 389-4608,0,0,0,291.2,104,49.5,234.2,132,19.91,191.7,87,8.63,8.9,3,2.4,1,1
2709,2709,18,193,415, 403-1742,0,1,31,71.2,58,12.1,124.7,105,10.6,155.5,108,7.0,11.7,3,3.16,0,0
2710,2710,1,63,510, 328-9797,0,0,0,261.8,69,44.51,245.0,135,20.83,202.1,94,9.09,14.7,4,3.97,0,1
2711,2711,42,124,510, 359-9223,0,0,0,191.3,134,32.52,261.5,113,22.23,182.3,111,8.2,10.0,3,2.7,1,0
2712,2712,37,144,415, 336-7696,0,0,0,133.3,101,22.66,255.5,127,21.72,228.6,68,10.29,11.6,2,3.13,0,0
2713,2713,23,116,408, 369-2214,0,1,24,183.6,138,31.21,203.8,90,17.32,166.9,89,7.51,6.0,3,1.62,2,0
2714,2714,20,189,415, 411-1325,0,1,30,155.2,116,26.38,195.5,50,16.62,170.1,108,7.65,15.4,6,4.16,1,0
2715,2715,23,97,408, 410-7553,0,1,28,283.1,93,48.13,185.4,98,15.76,312.8,78,14.08,6.1,8,1.65,1,0
2716,2716,1,137,510, 376-4284,0,1,0,186.5,94,31.71,178.0,106,15.13,215.6,100,9.7,12.1,4,3.27,2,0
2717,2717,43,142,415, 334-2800,0,1,38,163.3,104,27.76,136.0,114,11.56,249.1,127,11.21,4.3,6,1.16,0,0
2718,2718,40,84,510, 369-1904,0,0,0,203.4,125,34.58,182.9,88,15.55,213.7,121,9.62,13.8,2,3.73,1,0
2719,2719,23,119,415, 359-3833,0,1,19,178.1,110,30.28,212.8,100,18.09,226.3,123,10.18,10.0,6,2.7,1,0
2720,2720,14,158,415, 348-5569,0,0,0,195.9,103,33.3,89.1,95,7.57,302.2,82,13.6,10.3,3,2.78,1,0
2721,2721,39,50,415, 342-1960,0,0,0,295.3,127,50.2,127.4,100,10.83,166.8,105,7.51,9.6,6,2.59,1,0
2722,2722,47,98,408, 352-9050,0,0,0,136.1,82,23.14,156.3,118,13.29,158.8,83,7.15,10.1,5,2.73,2,0
2723,2723,41,101,415, 390-5316,0,1,24,114.1,95,19.4,161.5,86,13.73,176.3,90,7.93,13.0,9,3.51,2,0
2724,2724,9,182,415, 418-8568,0,0,0,279.1,124,47.45,180.5,108,15.34,217.5,104,9.79,9.5,4,2.57,2,1
2725,2725,1,51,408, 401-4844,0,0,0,169.3,111,28.78,139.5,69,11.86,197.0,87,8.87,12.0,3,3.24,0,0
2726,2726,35,117,510, 376-5471,0,0,0,214.4,94,36.45,138.0,149,11.73,148.7,102,6.69,9.9,1,2.67,2,0
2727,2727,49,92,415, 409-2917,1,0,0,255.8,125,43.49,142.7,111,12.13,181.2,101,8.15,11.7,3,3.16,0,0
2728,2728,14,86,408, 369-6308,0,0,0,148.2,71,25.19,285.1,91,24.23,166.4,100,7.49,6.2,3,1.67,2,0
2729,2729,10,122,415, 357-7385,0,0,0,119.3,93,20.28,223.9,103,19.03,211.9,122,9.54,8.7,4,2.35,2,0
2730,2730,9,156,408, 405-7119,0,1,27,192.3,137,32.69,199.9,115,16.99,244.2,112,10.99,14.8,8,4.0,1,0
2731,2731,9,127,510, 405-3309,0,0,0,245.2,91,41.68,217.2,92,18.46,243.1,128,10.94,13.9,6,3.75,0,1
2732,2732,35,130,408, 384-4938,1,0,0,216.2,106,36.75,200.8,86,17.07,126.7,123,5.7,16.9,2,4.56,5,1
2733,2733,32,158,408, 377-2725,0,0,0,172.4,114,29.31,256.6,69,21.81,235.3,104,10.59,10.3,0,2.78,2,0
2734,2734,22,145,510, 405-6398,1,1,30,175.3,107,29.8,153.3,116,13.03,233.6,85,10.51,11.1,3,3.0,1,0
2735,2735,11,90,415, 355-9366,1,1,26,169.0,104,28.73,188.8,104,16.05,213.3,76,9.6,13.3,3,3.59,0,1
2736,2736,40,127,510, 403-1128,0,1,27,180.0,113,30.6,254.0,102,21.59,242.7,100,10.92,9.2,5,2.48,3,0
2737,2737,5,109,415, 384-9682,0,0,0,184.1,143,31.3,211.7,105,17.99,243.0,116,10.93,9.9,2,2.67,1,0
2738,2738,2,88,415, 352-5393,0,0,0,181.9,90,30.92,151.5,87,12.88,143.0,100,6.44,7.5,3,2.03,1,0
2739,2739,10,101,510, 395-1229,0,1,9,160.1,116,27.22,210.0,121,17.85,139.1,65,6.26,10.8,9,2.92,0,0
2740,2740,41,171,510, 361-9195,0,0,0,189.8,122,32.27,173.7,85,14.76,257.1,84,11.57,10.3,1,2.78,0,0
2741,2741,6,21,415, 351-6366,0,0,0,223.2,142,37.94,216.5,114,18.4,214.7,111,9.66,12.4,2,3.35,1,0
2742,2742,1,145,408, 346-4919,0,1,31,216.0,94,36.72,225.1,123,19.13,234.7,109,10.56,10.7,1,2.89,2,0
2743,2743,29,90,415, 354-9068,0,0,0,198.5,124,33.75,266.6,100,22.66,243.3,80,10.95,8.0,7,2.16,2,0
2744,2744,51,33,408, 369-2743,0,0,0,159.5,115,27.12,195.4,118,16.61,102.4,86,4.61,7.1,7,1.92,1,0
2745,2745,49,61,408, 343-1347,0,1,40,105.0,78,17.85,180.6,100,15.35,174.1,115,7.83,10.2,2,2.75,2,1
2746,2746,24,107,415, 336-5495,0,0,0,204.5,108,34.77,162.4,110,13.8,155.0,102,6.98,13.4,1,3.62,3,0
2747,2747,20,147,408, 376-4292,0,0,0,274.0,92,46.58,231.8,82,19.7,283.6,83,12.76,6.2,1,1.67,0,1
2748,2748,2,117,510, 391-8677,0,0,0,158.7,84,26.98,181.7,91,15.44,177.3,67,7.98,7.7,10,2.08,2,0
2749,2749,2,95,415, 350-7273,0,0,0,229.9,116,39.08,202.4,110,17.2,171.4,105,7.71,14.2,6,3.83,1,0
2750,2750,16,186,510, 400-6454,0,0,0,137.8,97,23.43,187.7,118,15.95,146.4,85,6.59,8.7,6,2.35,1,0
2751,2751,14,128,415, 422-3052,0,0,0,179.4,94,30.5,270.4,92,22.98,191.0,88,8.59,7.9,4,2.13,0,0
2752,2752,48,55,408, 365-6756,0,1,39,139.3,101,23.68,178.3,117,15.16,246.5,104,11.09,8.1,1,2.19,3,0
2753,2753,4,134,415, 406-4158,0,0,0,180.0,86,30.6,171.4,100,14.57,186.5,80,8.39,12.9,2,3.48,2,0
2754,2754,28,96,415, 383-4641,0,1,23,183.1,88,31.13,147.4,89,12.53,200.8,108,15.76,11.3,7,3.05,1,0
2755,2755,34,107,415, 368-5165,0,0,0,206.9,79,35.17,262.4,117,22.3,149.3,69,6.72,10.7,3,2.89,0,0
2756,2756,16,123,415, 378-2432,0,0,0,140.0,106,23.8,153.7,101,13.06,200.8,87,2.25,12.5,1,3.38,2,0
2757,2757,40,35,415, 362-4159,0,0,0,179.2,59,30.46,283.3,101,24.08,285.4,83,12.84,5.8,7,1.57,2,0
2758,2758,13,74,408, 363-7979,0,0,0,177.4,136,30.16,240.3,104,20.43,237.3,133,10.68,12.0,3,3.24,0,0
2759,2759,28,130,408, 334-9818,0,0,0,115.6,129,19.65,167.8,104,14.26,141.8,124,6.38,12.6,9,3.4,1,0
2760,2760,43,137,408, 352-5787,1,0,0,237.3,103,40.34,176.7,84,15.02,263.4,81,11.85,14.2,4,3.83,0,1
2761,2761,36,88,415, 332-3617,0,0,0,181.5,116,30.86,187.0,119,15.9,220.3,96,9.91,10.5,7,2.84,1,0
2762,2762,37,80,408, 327-9957,0,0,0,51.5,90,8.76,164.0,98,13.94,169.4,80,7.62,9.5,4,2.57,3,0
2763,2763,35,116,408, 338-7527,0,1,19,155.7,104,26.47,185.4,118,15.76,192.7,116,8.67,8.2,2,2.21,3,0
2764,2764,26,123,510, 348-8711,0,1,23,245.0,88,41.65,265.0,105,22.53,239.7,108,10.79,14.9,3,4.02,2,0
2765,2765,22,120,415, 421-3226,0,0,0,131.7,99,22.39,163.1,109,13.86,201.1,116,9.05,10.7,3,2.89,1,0
2766,2766,6,146,415, 391-4358,1,0,0,111.1,126,18.89,313.4,95,26.64,215.7,82,9.71,10.5,6,2.84,1,0
2767,2767,25,106,510, 379-2523,0,1,9,88.5,100,15.05,324.8,109,27.61,79.9,86,3.6,8.2,4,2.21,3,0
2768,2768,27,121,408, 419-2369,0,1,0,116.0,85,19.72,150.1,120,12.76,246.8,98,11.11,12.0,2,3.24,1,0
2769,2769,13,137,510, 382-1227,0,0,0,155.5,81,26.44,133.1,94,11.31,253.1,77,11.39,9.1,2,2.46,1,0
